address,avg_min_between_sent_txn,avg_min_between_received_txn,time_diff_between_first_and_last_mins,unique_received_from_addresses,min_val_received,max_val_received,min_val_sent,avg_val_sent,total_transactions_inc_cnts,total_ether_received,total_ether_balance,flag
4817,0x7fdf62fef5f6c3933f9b5e370ee3090a5b706b74,26051.47,1927.5,207417.82,7,0.005597,337.8076779999999,1.0,445.1428570000001,20,1376.943286,-1739.056714,0
4818,0x7fe803bb200fc5118f441c3a516af0e853ff03d1,0.0,0.0,58.67,1,1.0,1.0,0.999496,0.999496,2,1.0,0.000504,0
4819,0x7fe9910b71b5041e9280faba5499b7e89bc23c2d,0.0,36418.38,145673.52,3,0.0,57.74,0.0,0.0,5,59.23,59.23,0
4820,0x7fe9a7c1005b395f2abd8364d5d35817a94f0aa5,3.77,8599.09,86028.62,8,0.02,40.0,0.01906,10.741173,20,107.4208649,0.009130389,0
4821,0x7feae45378caa21e9b1845b8c7be17b4fa5ab074,41872.91,4236.77,519421.97,3,0.2479,27.99,0.0,3.664167,16,44.0969,0.1269,0
4822,0x7ff05442651fc3daa6d6a06f64cba30cad7b68b9,17.16,94.03,464661.43,707,7.77,4540.7,31.999311,1130.943234,7978,3659517.34,-540805.8304,0
4823,0x800275d48a96dea161a7b75570b247079c59d7dd,162.71,0.21,325.83,2,41.668988,59.331012,4.61,50.499487,4,101.0,0.001026218,0
4824,0x8006357446569c600e0b588948eaa48001672799,7192.69,58549.99,204420.75,2,5.013159,40.391,0.004996,18.847991,7,75.39415936,0.002197194,0
4825,0x8018ff8bad8373c7966c3f5fcbaa2648f8bf444f,0.0,0.0,411.43,1,10.0,10.0,9.99938,9.99938,2,10.0,0.00062,0
4826,0x80225e73ab288a3134776a32040ae8847b2fa8ac,1939.62,3434.53,51035.7,3,0.01,6.318,0.0,1.400857,24,6.528,-22.89,0
4827,0x8028914b41d6f40f8eb360efeae17a7e807389ba,0.0,1516.02,200114.0,3,0.0,3.293445,0.0,0.0,133,177.391188,177.391188,0
4828,0x802978f8f7bea8c6c072496c53d0e91e861194e5,1115.07,5865.13,1119187.93,16,0.002108,416.947627,0.0,4.949903,812,3160.740568,-635.8351911,0
4829,0x8030e67682e60a293d0f4fbcc09ef20cdc9d3321,0.0,14172.24,226755.85,6,0.0,5.499495,0.0,0.0,17,39.39283021,39.39283021,0
4830,0x8039d5144aeea45641f35ec218d0939239d12954,160.03,0.0,320.05,1,101.0,101.0,0.01,50.499508,3,101.0,0.000984218,0
4831,0x804a23cbe3c8bf2d28c5df28a88159821b97da9a,767.35,4817.13,362223.67,4,0.033486,0.433405,0.033065,0.12212,129,7.845872691,0.03017988,0
4832,0x804cf3961a55e10f1674ae96007af61d25ff176a,50055.74,0.0,150167.22,1,0.8020390000000001,0.8020390000000001,0.003325,0.266905,4,0.8020387,0.001323376,0
4833,0x804e0946ddb388581cc41f6b60962bb0095da122,16.86,0.0,67.45,1,101.0,101.0,0.05,25.249475,5,101.0,0.0021,0
4834,0x805db46782407b7fb6a5800f8308782c76d25b5b,73884.48,5.7,517236.97,4,0.008,2.99,0.99324,2.556104,15,9.995,-7.897728,0
4835,0x8062ce1a57a837371099290ce1c55d496d5cadc6,0.0,1532.36,226788.97,3,0.0,2.19624,0.0,0.0,149,148.5995797,148.5995797,0
4836,0x80653e8849e9e8b3c385ce9b2a01e1368e8b242f,7.53,183.78,750.15,2,0.165,2.395,0.57916,1.569344,6,3.14,0.001311636,0
4837,0x80658e3657882cfa73fff0eb20c92aa5e948230c,1144.57,3798.95,1028134.37,42,0.01,23.3117,0.0,0.460549,780,201.4824804,-134.2577265,0
4838,0x806715abd351814136dd28f3ab2543bf9c056a12,1685.53,2059.05,347546.32,17,0.00997,78.0,0.0,2.767469,196,391.3922923,-23.72810774,0
4839,0x806c2a351b76485be6b41ff8fd7b64d66bb29e77,0.0,5777.96,603019.68,10,0.001262,157.96,4151.939205,4151.939205,105,4151.940905,0.0017,0
4840,0x806eef170a7db60a857c92bbcab9bf5adc61a4ff,2543.62,9962.43,105347.6,4,0.06,2.670702,0.0,0.9928,21,9.9283505,-3.9708445,0
4842,0x807766b83afdb1173d6ee38379a38479c8338f4f,17.42,0.0,69.68,1,101.0,101.0,0.009009,25.249475,5,101.0,0.0021,0
4843,0x807b9487aaf00629b674bd6d02e4917453bc5939,0.0,456.65,1050284.48,1236,0.0,0.011,0.0,0.0,2301,0.022,0.022,0
4844,0x80804d1babfa53460429966925e9e6be3b65d357,0.0,0.0,6.32,1,0.0882299999999999,0.0882299999999999,0.08761,0.08761,2,0.0882301,0.00062,0
4845,0x8082fb1f1dfaba87b25b0d9b615e45b2a882cdab,4069.08,12653.73,581229.18,7,0.0009,864.1763880000002,0.0,163.62463300000005,69,5563.254739999999,0.017208746,0
4846,0x80862c2d379b0ab9757c2e55bef24433b959f303,24831.16,16628.75,962675.93,3,0.499235,23.35,1.134,25.701481,50,338.7344659,-72.48923415,0
4847,0x8086e3df77eb98d4b46dbd4e3b660f371cc0bda0,21608.58,18271.13,108060.77,3,0.7,2.0,0.099118,0.819824,9,4.21762724,0.11850924,0
4848,0x8088f636fd4284b27d0bf33b21fc95febb25ca23,0.0,11682.08,105138.73,3,0.0,100.0,0.0,0.0,10,240.2,240.2,0
4849,0x808ae03b4b17771a4e2a2b47d502231a8d5e2f4c,156.68,0.0,313.37,1,101.0,101.0,0.143024,50.499508,3,101.0,0.000984218,0
4850,0x808b1d4a5f23549ab061c2f9a2435d48a273b134,5.43,10080.11,30256.63,3,1.0,3.484421,0.998781,2.239978,6,6.72280263,0.00286716,0
4851,0x8091c294abae37d3667da741b9c13668f85a9926,0.0,0.0,1.87,1,4.97,4.97,4.969397,4.969397,2,4.97,0.000603246,0
4852,0x80a4f098aa18b437e436c382b306fac5ccb52217,21.67,0.0,43.33,1,101.0,101.0,9.229099,50.499475,3,101.0,0.00105,0
4853,0x80a57953f154363dab76f509ea70c6f08757d6d5,30811.8,22.16,154103.3,1,0.01,0.1,0.0,0.021415,7,0.11,0.002925864,0
4854,0x80b3890cf876a90933a23b554ba5cee452018579,79649.27,499.62,240446.67,1,0.5,6.70367,0.5,2.898312,6,8.69566962,0.000735,0
4855,0x80b51abe1f3a636d8e0a6d73c9891c8dc84e3bca,2152.57,12849.26,120014.63,5,0.6,40.0,0.598548,10.726028,16,85.81534689,0.0071256,0
4856,0x80b693970458548d0cde785b6feaa87808a9d70c,0.0,0.0,10.78,1,10.56,10.56,10.55938,10.55938,2,10.56,0.00062,0
4857,0x80b9ce9976d18b5fdfd7148703b6352175988664,162.87,0.82,327.37,2,46.661546,54.33845400000001,1.65,50.499487,4,101.0,0.001026218,0
4858,0x80bcd0f503e783870172df41a18fc9b3bab4a739,0.0,19841.13,39682.27,2,0.0,10.01,0.0,0.0,3,10.01,10.01,0
4859,0x80cc27c03ca9a036711ce8bd94cfd6bd79348ac6,1.29,0.74,5.35,2,952.606553,1048.3934470000004,0.145868,666.999528,5,2001.0,0.001414909,0
4860,0x80d8145d908e0cb10ddb3c378ddd85f24c5a176d,161.45,0.82,324.53,2,25.764778,75.235222,25.440865,50.499487,4,101.0,0.001026218,0
4861,0x80e6db644c334f73966127b485734370a31381b9,0.0,36984.23,258900.03,2,0.088236,8.39,0.089496,0.089496,8,33.0415425,32.9520465,0
4862,0x80ec6d429c4cadfdbcbe7992e53f14a3d9d7b9aa,157.54,0.0,315.08,1,101.0,101.0,2.000883,50.499508,3,101.0,0.000984218,0
4863,0x80ed5b6a64d8d149b2ea587898326b8cef5c4817,162.22,0.33,325.1,2,35.357723,65.642277,1.0,50.499508,4,101.0,0.000984218,0
4864,0x80f08f1744e4d6d204b76749e42a6e5b685f4dfc,0.0,0.0,184.85,1,0.68993,0.68993,0.6877300000000001,0.6877300000000001,2,0.68993031,0.0022,0
4865,0x80f206b0d0eb98abac633d5fa35512b6a6dddcab,729.4,16102.89,373283.97,2,0.050015,0.159214,0.1,0.28975,27,1.424865262,0.265865262,0
4866,0x80f48e5658dfbcea1e3409ef01309d29140f0098,0.0,0.0,12477.37,1,5.175,5.175,5.1729,5.1729,2,5.175,0.0021,0
4867,0x80ff0727d6717d49dcd80a7223cfc05d66d7b631,23.15,0.0,69.45,1,101.0,101.0,0.217799,33.666149,4,101.0,0.0015539999999999,0
4868,0x81016521e44e19c31039f9cd37bafdceaac9d3a6,366.03,7476.38,520472.52,9,0.010017,10.0,0.533615,1.220967,101,40.33114795,0.039238517,0
4869,0x8104196c890878be48c3ceecb6be1f5db6e6142e,54.02,98241.87,294887.68,2,1.0,157.0,0.996956,58.330524,6,175.0,0.00842752,0
4870,0x81045a49653ba6c5ff5e7c6dcfdcd0aae60a1760,0.0,0.0,80703.78,1,0.1,0.1,0.0995,0.0995,2,0.1,0.0005,0
4871,0x8109b58a0ab8ce4587dd8dd828fde1ed6ca5cb7f,14.91,9914.87,287963.8,4,0.368272,8.478365,0.364503,2.232349,58,64.76041566,0.022303721,0
4872,0x810faab0623002f23d14da553f625c5fea228a5e,39.61,2317.83,982974.33,3,0.09,500.0,0.088825,4.473161,832,1854.19428,-2.167516994,0
4873,0x81256799b17c0118f441105b9d071fcdc785e2f2,0.0,28587.75,200114.28,4,0.0,10.999389,0.0,0.0,8,17.48138687,17.48138687,0
4874,0x8129dc00fc24e6f10f84767a28b5c3835e39be19,4896.5,0.0,14689.5,1,2.495,2.495,1.648261,1.930014,4,2.495,-3.295042169,0
4875,0x8137f810c7815b63b6cf5d496fbb8fdb356313c5,8944.98,6126.28,800357.48,4,0.010024,0.731052,0.0,0.359544,115,7.247399445,-4.97710268,0
4876,0x8138a9d696b3032c288c7ce171e21a19c5f4237a,5830.96,937.9,494082.62,7,0.001386,7.73,0.0,0.8847950000000001,99,16.671858,-55.881342,0
4877,0x8139935db36c2d0cd4cb9904413cda0de0f4c928,2.02,21.78,95.17,2,0.197476,8.4,0.1969,3.12354,8,12.4964758,0.002315418,0
4878,0x813b08888b900e6d577fc6fca780935cd794f4ba,6.38,755.97,35830.62,3,0.180427,2.770543,0.179777,0.292856,94,13.79469178,0.030449373,0
4879,0x8146af6ed99cdc32db5e282817883359ceb76d43,0.0,15238.44,472391.5,5,0.027656,3.083,0.0,0.0,32,25.05658034,25.05658034,0
4880,0x814b58351ebc67a10685b356fe4d15ab43174b49,2200.29,9038.91,157884.85,2,0.299,50.0,0.0,4.297442,50,104.288,-80.502,0
4881,0x814d46927f23935088ed22f4b94b3b8dc189dae9,163.47,0.21,327.37,2,4.012596,96.987404,4.0,50.499487,4,101.0,0.001026218,0
4882,0x814d521cfefd8f85136a0c87b720e5d266cf72a4,1426.74,5677.7,843013.53,38,0.004247,617.2252490000002,0.0,59.314669,281,10498.98378,0.287418425,0
4883,0x8156467b1c00db3bf0d47e9d91549da901e8a495,0.0,2191.84,245486.15,7,0.0,1.009044,0.0,0.0,113,88.21952938,88.21952938,0
4884,0x815ce836f89d8181462fb662e06b9fbc1dd9cb16,25.57,0.0,51.15,1,101.0,101.0,0.99895,50.499475,3,101.0,0.00105,0
4885,0x816eb6108b4a54aea0ba4b53dff8aeb3f69b907d,9447.57,9709.48,287093.72,8,0.200346,50.0,0.0,14.927125,30,208.8774915,-29.95650847,0
4886,0x817815065dda9834430a067e26adc41a4611068f,4224.31,15322.04,1141794.73,12,0.03,125.01761100000002,0.0,8.420149,161,885.8571043,-116.1406232,0
4887,0x817b2b744863fe204616cf7c470ff3275d4ee517,554.51,5056.92,359311.3,14,0.033,200.00916,0.0,5.119914,242,705.1264924,-277.89699069999995,0
4888,0x8193d51a93bc9d0679931dbcee6993dd1d593e86,16.5,3526.75,609438.2,5,0.050005,1.571323,0.047282,0.086569,344,14.99832171,0.10837471,0
4889,0x819a3262713c046cd94e650dd1235dde6b99927d,2166.92,4473.99,356927.08,11,0.0,1213.425248,0.0,147.746306,120,9655.776586,-1868.4353,0
4890,0x819d64ac448dfed4615079c8110dc65a7571db8f,686.7,2209.75,1046569.47,36,0.0,1155.5,0.0,21.566611,1096,8128.929591,-11345.71994,0
4891,0x81a1412d73604a3b55600278172f6ed8a2c0aa3d,4.37,66867.48,334359.22,1,1.479,7.999,1.478241,4.485558,10,22.43337600000001,0.005587703,0
4892,0x81a2e4f651c9979d4ee6586d146a4f4c90da27c0,4.1,1451.2,33471.95,2,0.002666,1.820311,0.002246,0.174517,46,4.02407813,0.010195747,0
4893,0x81a75ca025ca8df695902afbac3329e9155742e4,2341.96,7468.31,1090579.58,3,0.026669,0.205664,0.026605,0.234003,203,19.45582814,0.033610691,0
4894,0x81b8ff30b294eecc9342bafd7cb7e17eeb8a5b70,0.0,0.0,1.88,1,0.225799,0.225799,0.225327,0.225327,2,0.22579859,0.000471636,0
4895,0x81be76106fe41184e7a10ee0761cc4ba4580af1f,2092.39,4746.74,612245.12,28,0.02866,100.59,0.0,9.46181,200,1180.747601,-20.90229932,0
4896,0x81c118f8823ea54aac1c22cb90a48d17d5d21aca,162.09,0.33,324.83,2,31.773215000000004,69.22678499999999,1.25,50.499508,4,101.0,0.000984218,0
4897,0x81c9938b3a582a6bebc78ca90d0987125d128a8d,0.0,0.0,114.38,1,2.080627,2.080627,2.080186,2.080186,2,2.0806269,0.000441,0
4898,0x81ce1eda91fe335c9408553fcfcbe4c20e8b10dd,0.0,2157.69,319337.82,3,0.0,3.830976,0.0,0.0,149,179.4688993,179.4688993,0
4899,0x81d4c1d527d3fecfd8eb6997f1c61e25a7c93395,510.46,7787.02,32679.47,3,0.216364,11.056409,0.214017,7.442264,7,22.33006296,0.003270828,0
4900,0x81d99d70cc49650c6314d6d79f6d8e11a91906b4,0.0,86758.64,260275.93,2,0.671828,1.030376,0.0,0.0,4,2.73239294,2.73239294,0
4901,0x81de25970669aac0784e84b3198c2687f16d6f67,21.91,0.0,65.73,1,101.0,101.0,0.0035,33.666149,4,101.0,0.0015539999999999,0
4902,0x81df0a2283b350d8079ffd99592d9623a10ba690,0.0,8492.46,135879.3,2,0.0,40.0,0.0,0.0,17,239.89,239.89,0
4903,0x81e04e12c8a686efb91c5ed5299c8a34ad61d23b,20.51,0.0,61.52,1,101.0,101.0,0.582286,33.666149,4,101.0,0.0015539999999999,0
4904,0x81e3cb89d854cfa7458ef3803e95a5d96c44cd3c,0.0,2224.54,291414.97,5,0.0,0.995015,0.0,0.0,132,42.95975004,42.95975004,0
4905,0x81e5f5e1e311917f41be4ad536e8371121fab04a,1.68,0.07,5.17,2,526.253792,1474.746208,1.0,666.999528,5,2001.0,0.001414909,0
4906,0x81ed30dd7facb45a1d6587b4e0341fbbfc69427a,160.78,0.0,321.55,1,101.0,101.0,0.008,50.499508,3,101.0,0.000984218,0
4907,0x81f1365f56fc82554aad69d9d4ac390bb2ae4604,164.86,0.29,330.3,2,35.072425,65.927575,0.027404,50.499487,4,101.0,0.001026218,0
4908,0x81fa01946af51271658cc4cce5bebaf8152d9267,15.48,48182.45,867562.77,5,0.02,5.343081,0.019548,3.446415,36,62.05084661,0.015370243,0
4909,0x81fbef07e47e93bd2c1a808c1c0a390b1afbb1c1,8227.08,22382.53,1272052.8,17,0.007686,4.244601,0.0,0.415843,103,22.74333462,-7.613218868,0
4910,0x81fc8d296e429ee0856b95778180d73b965a3bc5,3871.44,4532.03,943186.07,35,0.001,800.0,0.0,25.315415,231,3558.775385000001,-415.7448149,0
4911,0x82017dbfa7263aa98a17bc61989e7f3fdfc055b8,0.0,0.0,34.18,1,0.5,0.5,0.499496,0.499496,2,0.5,0.000504,0
4912,0x8205fb1ac69eb2c70d2ce339a519b92e96951660,2.23,0.0,8.92,2,99.201461,1901.798539,0.001078,500.249528,6,2001.0,0.001886545,0
4913,0x8206439bd593e1bb72d70ef05ace297f5726c5da,0.0,32393.15,226752.02,3,0.0,58.916916,0.0,0.0,8,175.6083121,175.6083121,0
4914,0x8209c3b284784d7dd12a907f01badd9b55372cc2,331.68,343.37,1681.78,2,2.0,7.6310850000000015,0.8,3.209718,5,9.63108526,0.001932,0
4915,0x821a0ea88fa80acc8fb4ae0515cf454af3362812,163.78,0.29,328.15,2,31.192838,69.807162,1.0,50.499487,4,101.0,0.001026218,0
4916,0x821f070e9a251134540208d3033f020830632ab9,40.87,4399.63,643668.77,8,0.34783,90.0,0.34741,4.954339,285,693.6662158,0.0588,0
4917,0x821f93cc16c6e57235f9d28fdf7274561584b8fb,3880.92,2493.52,914634.92,2,0.100011,0.465444,0.118818,1.610185,349,51.54213341,0.016220615,0
4918,0x822d97d30c289bc4faa84e6b5699417a73a6fb19,6030.21,12579.59,68408.98,3,0.0013039999999999,0.495,0.0,0.0,7,0.559574225,0.559574225,0
4919,0x82356f01b66fc2b925dddcb91369070fc27a811b,1.51,0.28,5.08,2,424.948826,1576.051174,0.253479,666.999528,5,2001.0,0.001414909,0
4920,0x824ee7eaa741eeb96632f0afbf19152e5e97a72d,39.42,76779.89,153638.63,1,0.209688,1.39,0.206644,0.7959999999999999,4,1.599687834,0.007687014,0
4921,0x8250ebd51000d7858eb522131cdefdeb24a5e8d4,0.0,0.0,1.87,1,0.232233,0.232233,0.231762,0.231762,2,0.23223322,0.000471636,0
4922,0x8251707844f41cc061833f1f5f53ef36935803ec,0.0,2.69,6.85,1,0.001,0.01,0.001,0.001,3,0.011,0.01,0
4923,0x8251fe20b7b8fc98edacf4100a85eff5f3e61b22,0.0,0.0,0.0,1,0.0666399999999999,0.0666399999999999,0.0,0.0,1,0.066639638,0.066639638,0
4924,0x825dee5e2b2d1445ef9cd45e6c6678eed21b9f86,4381.86,12368.22,498897.87,13,0.01,45.551719,0.0,3.376494,61,105.0857776,-2.962022477,0
4925,0x826565f9e7bfcf741f4a5df0ee85910114e0d7d7,18.84,5.72,67.97,2,5.3181400000000005,95.68186,1.0,33.665988,5,101.0,0.002035312,0
4926,0x826891fe506e0e91679d089afeb674b5f85e3836,0.0,5041.53,60498.38,2,0.0,1.698022,0.0,0.0,13,11.22626894,11.22626894,0
4927,0x826ad190d6a82d87e086e01636dc0300da415bba,332.99,1120.15,559943.78,5,0.011211,2.24,0.014944,0.303172,710,90.77660985,0.128131221,0
4928,0x8271b2e8cbe29396e9563229030c89679b9470db,31.85,30.79,312377.08,2526,0.09938,3499.99958,0.0,23.666126,10000,105113.2104,5360.489412,0
4929,0x827658e3b69e1fa4c5300380090d6578aaed0a49,5148.41,3084.66,664814.18,3,0.009833,0.999969,0.009161,0.090444,162,7.26091082,0.025368042,0
4930,0x8276849eeb924f677567325d4c36b75ccde918ee,0.0,1874.16,226773.38,4,0.0,1.376616,0.0,0.0,122,34.55230473,34.55230473,0
4931,0x827f50393a4d65c8cde9009c3b09b74b88450636,0.0,7315.72,226787.22,6,0.0,10.940225,0.0,0.0,32,62.05802518,62.05802518,0
4932,0x82864d26258e6769af83167aa5ddbbff976c500f,13143.42,5157.08,115461.55,2,0.2,5.925143,0.0,0.764112,10,6.12514349,0.012250078,0
4933,0x8293a2794d63ec32a406110ebf17d8a6637b3a57,16.57,20898.0,836582.68,9,2.0,10000.0,1.9988,1481.360046,80,59254.433220000006,0.03138905,0
4934,0x829fe618f4bdcd6cf4c9ce5163cfb28467e6d455,23370.31,19851.12,428695.18,6,0.028765,3.99,0.0,1.654303,20,14.89404983,0.005324818,0
4935,0x82a099baeaf1113677829379a44d51d12a9da445,2.89,9714.84,378991.55,3,0.040761,13.163401,0.040341,1.780591,78,69.45941356,0.016380003,0
4936,0x82a292e751c7ab1a679bca16b100ac5ee2340442,17.51,8.22,68.97,2,16.227717000000002,84.772283,0.464005,33.666149,5,101.0,0.0015539999999999,0
4937,0x82a545139571b72b6dda7b4d0281bd2ec41f620f,24556.26,10117.65,138695.63,2,8.132559,38.133,8.132548,23.534123,8,94.139559,0.003066128,0
4938,0x82b02eeaa2dc324547b4d2893edbbc4a7e49d666,0.0,0.0,91.75,1,0.1,0.1,0.096956,0.096956,2,0.1,0.00304422,0
4939,0x82b9d3e54dcfbf3964bf8b72440a4742ba880d75,0.0,6749.3,141735.2,6,0.0,6.938194,0.0,0.0,22,58.09397742,58.09397742,0
4940,0x82c314c3e24334b5b00ae48019b9280976ca62ca,0.0,0.0,2281.88,1,12.44052,12.44052,12.4399,12.4399,2,12.44051987,0.00062,0
4941,0x82cc0debe836a92dfa57ef08f191afb8cd13ecce,8.91,17315.64,69298.22,2,0.318126,4.579008,0.317685,2.700054,8,10.80262485,0.002410131,0
4942,0x82d019d4c4322d77ad8be5046345269f1956c5f9,43530.36,9331.76,254978.82,2,2.513451,9.99,0.0,5.136689,9,20.70234101,-4.981105382,0
4943,0x82d11517bf463596ee6ea7c2259d9e5050f764a4,16.66,0.0,49.97,1,101.0,101.0,0.01,33.666149,4,101.0,0.0015539999999999,0
4944,0x82d2a8620fdff22a4dc565b8a226f60a1d1e9a24,2307.71,48183.91,204274.18,4,0.696472,3.739237,0.002895,1.342724,9,6.71717827,0.003556426,0
4945,0x82d3557cc737e9332290e7b3cb8d55172cbbdd48,0.0,14707.19,161779.1,6,0.0,5.0,0.0,0.0,12,33.76950418,33.76950418,0
4946,0x82d36c736eee04d4c33dc256db147cc5a1cf9326,0.0,1262.82,243861.32,1,0.095,29.6738,45.76359,45.76359,4,45.7638,0.00021,0
4947,0x82d9042f90a22dc55c56ebdb94957266b4e82f92,22.72,0.0,68.17,1,101.0,101.0,0.038425,33.665988,4,101.0,0.002035312,0
4948,0x82da3c698c6879e5b6208dae5798d6ca84b510ff,164.14,0.82,329.92,2,34.376417,66.623583,0.644508,50.499487,4,101.0,0.001026218,0
4949,0x82dad742ed12066c17fed51b0fd7d3d0f53de041,1.79,0.97,7.33,2,368.89424,1632.10576,0.001,666.999528,5,2001.0,0.001414909,0
4950,0x82dbfc2d5e7c217ad5c5efd506d5b3ed70dd0a1f,2.88,14623.04,117004.47,5,0.02,10.0,0.129419,2.942382,15,20.60021708,0.003544262,0
4951,0x82e20626abef466054404ebfbe915e15837389f2,2108.29,5423.29,153946.63,7,0.048466,2.668444,0.0007059999999999,0.448471,40,8.53910951,0.0181607,0
4952,0x82e4f5661897655e532da1fddd3b9728b8926b3d,0.0,0.0,39.42,1,1.0,1.0,0.998953,0.998953,2,1.0,0.001046957,0
4953,0x82eaf52081dc1598ee1b006e41d8bcbf02e2b115,12039.86,971.62,315951.33,2,0.09,2.995,0.0,0.272724,29,4.08,-3.010814538,0
4954,0x82f8bf41d1a031f1c36f3fa25e6ed9b36e1cc3e9,22977.89,8578.63,706189.25,8,0.001,12.0,0.0,14.187881,37,33.22431414,-349.8484634,0
4955,0x82fd8d02d3d71092be56cf200c7233991807367e,582.59,2229.26,576126.17,2,0.99,10.958538,0.0,9.51437,401,1836.392094,0.11870733,0
4956,0x830417840d2c22e51a212c9479970f4cddc03b74,164.38,0.21,329.18,2,18.146265,82.853735,1.0,50.499487,4,101.0,0.001026218,0
4957,0x83045d998152bbe2c7f6a2433d20cd677531305f,0.0,16090.67,181076.48,1,0.050003,0.200456,0.783578,0.783578,12,0.7837464690000001,0.0001680079999999,0
4958,0x83051d595b15ee0d08f1b1e995f7b2a65b0ade6c,0.0,0.0,4.5,1,60.0,60.0,59.99952800000001,59.99952800000001,2,60.0,0.000471636,0
4959,0x83070f539e442539218ffa83c7b5817072988b45,19109.07,8492.78,420393.18,5,0.050026,1.0,1.921533,1.960767,47,4.06899533,0.14746203,0
4960,0x83106b803fbdeac2295514779abc8168dc6300a5,17239.43,14345.18,757778.37,6,0.010099,108.792807,0.0,17.615195999999994,50,241.5106135,-5.10213198,0
4961,0x8310aafd37bb8ac8dd0f62306ef8a4a22c101f8c,22597.81,133052.62,733056.53,4,1.0,5.02,0.0,0.0,8,11.14633799,11.14633799,0
4962,0x8312109c640b9ddb915b7802218450e453bc6a30,157.47,0.39,315.72,2,45.080694,55.91930600000001,50.0,50.499508,4,101.0,0.000984218,0
4963,0x83171840984d0b36a7a0943d83b3ea471deabe4d,32248.03,2230.01,688358.73,2,0.01,59.0,0.0,7.389805,26,120.055,-35.1309,0
4964,0x8324fc9880767c1f44a5328d31559cf01be6d0c6,0.0,29442.67,88328.02,2,0.0,29.99,0.0,0.0,4,36.02688803,36.02688803,0
4965,0x8325e3c3a62ccb175e18452ba3149dedddf4aeb1,0.0,0.0,20369.5,1,0.076723,0.076723,0.076282,0.076282,2,0.07672322,0.000441,0
4966,0x832895ee43ecabada75e452025c6cf5050bcfeb8,0.0,750.66,4332.0,2,0.095,19.768798,29.913357,29.913357,5,29.91379816,0.000441,0
4967,0x832ba8451741f340f39c53f7e0b72e46e266303a,13.72,5442.34,21824.22,3,0.002483,1.086678,0.002042,0.4581520000000001,8,1.83456128,0.001953017,0
4968,0x832ccd3d6fd1c29bc2c0f05500beddef25c8938b,22371.43,29004.65,596613.23,4,0.005441,1000.0,0.0,207.866667,25,3118.09,0.09,0
4969,0x832d1da7a73e11dd666a2d50f8bdafa1ddbe3521,7440.95,4156.24,816431.5,7,0.200111,5.20211,0.103419,3.966276,183,67.43380416,0.007108962,0
4970,0x8334a533f0c3f904ca59061fae649a8c596b09ac,51.52,21.94,394796.12,30,0.0,399.999559,0.0,3.614308,10016,7518.989385,-13913.85537,0
4971,0x83356cce484d1edacefb1cbdc514a6912b8ed9d5,0.0,3435.68,226755.1,4,0.0,1.16532,0.0,0.0,67,37.49139626,37.49139626,0
4972,0x833aef478c50a6eca69b044b766d8eb104f8a9c8,0.0,90066.48,693499.15,1,1.0,21.0,1.0,1.0,4,23.0,22.0,0
4973,0x833e9fdc2922a67e543dcdc75864a826b8600b51,13.66,0.0,40.98,1,101.0,101.0,0.637655,33.666149,4,101.0,0.0015539999999999,0
4974,0x8341e68bab7181c63ee42834ddd5f1dfe5db84a8,0.0,1116.81,966040.98,1,0.0,0.0,0.0,0.0,865,0.0,0.0,0
4975,0x8346b568a5d041c5f5c0466e66e04ca179525add,13958.51,24551.98,753882.93,5,0.01,0.999,1.016425,1.279588,32,3.839726271,0.000960882,0
4976,0x8348dd87fd85e5a72daeec7d39a0e1ba142db0f0,1110.06,249.52,11487.67,3,0.015,14.995,0.1,2.785556,15,25.075,0.005,0
4977,0x834c1e3a0907428f05773ac524567d0c99a02f3b,0.0,0.0,91389.75,1,0.07,0.07,0.069559,0.069559,2,0.07,0.000441,0
4978,0x834d1bc90be09b02fc9fa9e1677e148c1a8b5b7d,0.0,25196.59,226769.35,5,0.0,145.127,0.0,0.0,10,225.19380690000003,225.19380690000003,0
4979,0x83508dda0e8af05c76ea535936dc63486bda9fda,3.34,8083.36,161733.92,2,0.050852,1.008365,0.050432,0.833463,40,16.67870304,0.00943862,0
4980,0x83701909ea14b22cdad86c7c5e585d31b435313c,0.0,7104.41,198923.55,6,0.0,6.089508,0.0,0.0,29,22.51130494,22.51130494,0
4981,0x8378425506b23a780e26e1668cec48febc7ee483,22.68,0.0,68.05,1,101.0,101.0,0.968,33.666149,4,101.0,0.0015539999999999,0
4982,0x83ad306cffb7d2ed85daafebaf1111f1108c0fb0,102.04,0.0,306.13,1,101.0,101.0,23.575811,33.66617100000001,4,101.0,0.001488218,0
4983,0x83bab299c66510a0047586875545febb6909991a,11730.9,11657.47,1014566.68,2,0.014921,0.499344,0.3866,1.7912439999999998,87,9.759211112,0.802993168,0
4984,0x83c216a0e2616c63905143fea82e06283a5dd733,2.44,0.17,10.1,2,999.716628,1001.283372,0.001078,500.249528,6,2001.0,0.001886545,0
4985,0x83c33ecd238e754c29a84d5edd906f85e3bf596a,7779.39,13404.96,815420.5,6,0.0655299999999999,3.998515,0.01,0.792415,73,26.45401142,3.473962685,0
4986,0x83c9ae8ba761bd9bcdcb012a516f34449cdb6308,157.39,0.0,314.78,1,101.0,101.0,1.0,50.499286,3,101.0,0.001428506,0
